serno,qa1,qa2,qa3,qa4,qa5a,qa5b,qa5c,qa6,qa7a,qa7b,qa7c,qa7d,qa7e,qa8a,qa8b,qa8c,qa8d,qa8e,qa8f,qa8g,qa8h,qa9a,qa9b,qa9c,qa9d,qa9e,qa9f,qb2a,qb2b,qb3,qb4,qb6a,qb6b,qb6c,qb6d,qb7a,qb7b,qb7c,qb8,qc1a,qc1b,qc1c,qc1d,qc2a,qc2b,qc2c,qc2d,qc2e,qc2f,qc3,qd1,qd3,qd4,qd5a,qd5b,qd5c,qe1,qe2,qe3,qe11,qe13,qe14,qe15
1112012,3,3,10,10,2,4,2,3,3,2,2,1,4,2,2,2,2,2,3,3,2,4,5,5,5,5,5,4,4,3,1,1,1,1,1,1,2,,3,1,2,2,2,1,1,1,1,2,1,1,1,,,,,,1,4,2,11,3,2,1
1112012,1,2,0,8,2,4,3,2,3,3,4,2,4,2,3,2,3,2,2,4,1,4,5,4,5,5,5,4,5,2,3,1,3,2,3,1,3,4,3,3,2,2,1,3,3,2,1,2,4,2,3,,,,,,1,3,1,2,6,2,1
1112012,5,2,2,2,2,2,4,3,1,2,1,1,4,1,1,1,1,1,5,2,1,5,5,5,5,5,5,4,4,1,2,4,4,3,3,3,3,3,3,2,3,2,2,2,2,2,2,4,2,2,3,,4,,,,2,9,2,1,1,8,1
1113011,3,1,37,37,1,1,1,1,3,3,,1,2,1,2,3,2,2,4,2,2,3,3,2,5,1,3,2,4,4,3,1,1,1,1,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,1,1,2,,,,2,7,2,,,,
1113011,3,1,37,37,2,4,2,4,2,1,2,1,2,2,2,2,2,2,2,2,2,4,5,4,5,5,5,4,4,2,3,2,2,2,2,2,2,,3,,2,2,3,3,2,2,2,2,2,2,3,3,1,2,2,3,2,4,1,8,1,1,1
1113011,3,1,37,37,2,4,2,4,4,2,2,2,1,4,,4,4,4,2,2,4,3,3,3,3,3,3,4,5,1,4,,2,2,2,,,,3,4,2,2,2,,,,2,3,,2,3,,1,,4,4,2,5,2,12,3,1,1
1113011,5,1,37,,3,3,3,3,2,2,2,2,2,1,1,2,2,2,3,2,2,4,5,4,5,5,5,4,4,3,3,1,1,1,1,2,2,2,2,,2,3,3,,2,2,2,2,2,1,2,,1,3,3,4,2,7,2,7,1,2,1
1113011,5,1,37,40,1,1,1,3,2,2,2,2,2,2,2,3,3,3,3,3,2,3,4,3,5,3,5,5,5,5,3,2,2,3,2,2,3,,3,1,2,2,3,2,2,2,2,2,2,2,1,,2,,,,2,7,1,9,1,2,1
1113011,4,1,37,39,2,4,1,4,2,2,2,2,2,1,1,1,2,4,3,2,1,4,5,4,5,5,5,5,5,5,3,2,1,3,3,2,2,3,3,2,1,1,1,2,2,2,2,1,1,1,2,3,1,,,,2,7,2,9,1,2,1
1113011,5,1,37,37,2,3,2,4,2,2,2,1,1,2,2,2,2,2,3,3,2,4,5,4,5,5,5,4,4,4,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,,,,,,2,9,4,9,1,2,1
1113011,4,1,37,37,2,2,2,2,2,2,2,1,2,4,4,2,4,4,4,2,4,2,4,3,3,2,4,3,3,5,2,3,3,4,3,4,4,4,4,2,4,3,3,3,2,4,3,3,4,3,1,2,,,,,2,5,1,11,3,2,1
1113011,4,1,0,37,2,3,2,3,2,2,,2,,3,2,3,4,4,4,2,3,3,5,4,5,3,5,4,4,1,3,3,2,3,3,3,3,3,3,2,4,3,3,4,4,4,4,3,5,3,3,1,2,,,,2,6,2,8,6,2,1
1113011,2,1,37,40,2,3,2,3,2,2,2,2,1,1,2,2,2,2,3,2,1,4,4,3,4,3,5,4,4,4,2,2,2,2,3,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2,,,,,,2,7,2,8,7,2,1
1113011,5,1,15,20,2,2,3,1,3,3,3,3,3,2,2,3,4,4,2,3,1,3,4,3,4,3,4,2,5,3,3,2,2,3,2,4,3,,4,2,3,3,3,4,3,3,4,3,3,3,1,3,1,2,4,4,2,8,3,11,1,8,1
1113012,5,1,23,25,2,2,3,2,2,2,1,1,1,2,2,2,4,2,5,3,2,3,4,4,4,4,5,4,4,3,2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,7,2,6,1,1,1
1113012,1,1,37,37,2,4,2,3,2,2,2,2,4,1,2,3,1,1,3,2,1,5,5,4,5,5,5,4,5,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,,,,,2,4,1,7,1,1,1
1113012,1,1,37,37,2,4,4,2,2,2,3,2,3,2,2,2,2,4,4,4,2,4,5,4,5,4,4,4,4,4,2,2,4,4,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,,,,,,1,4,1,8,1,1,1
1113012,5,1,15,21,2,2,2,2,1,1,1,1,2,1,2,2,3,2,1,2,1,4,5,5,5,5,5,5,5,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,5,,,,2,6,2,9,1,1,1
1113012,3,1,,7,2,4,2,3,2,1,1,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,1,3,,,2,,,,,3,3,2,2,2,,,,,,,3,3,,,,,,2,8,2,2,1,2,1
1113012,5,1,37,37,1,3,3,3,1,1,1,1,1,2,2,2,2,2,2,2,2,3,5,4,5,4,5,4,4,5,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,4,3,3,3,2,6,2,7,1,2,1
1113012,3,1,23,0,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,4,5,4,5,5,5,5,5,6,3,2,2,2,2,2,3,3,3,3,2,2,2,3,2,2,2,2,2,2,1,1,,,,,2,5,2,10,1,2,1
1113012,2,1,37,39,1,4,1,4,1,1,1,1,3,1,1,2,2,2,4,2,1,4,5,5,5,5,5,4,4,5,3,3,3,3,3,3,3,3,4,2,2,1,1,3,3,2,2,2,2,3,1,1,2,,,,2,7,3,10,1,2,1
1113012,3,1,38,40,2,3,5,2,1,1,1,1,4,1,2,2,3,3,4,5,1,3,3,3,3,3,3,3,3,5,2,3,3,3,5,3,4,4,4,3,3,4,3,4,4,4,4,3,3,4,1,1,1,3,,,1,6,2,11,1,2,1
1114002,5,1,38,40,2,4,3,5,2,1,1,1,1,3,2,2,3,3,3,3,3,4,4,2,4,4,5,4,4,3,3,3,,,,,,,2,2,3,2,2,,2,2,2,2,2,3,2,,2,,,,1,7,2,,,,
1114002,5,1,40,50,1,2,5,1,1,1,1,1,1,2,1,1,3,3,5,5,3,4,5,1,2,4,5,2,4,1,1,3,3,3,3,3,3,3,2,1,2,1,1,2,3,3,3,2,1,2,2,3,2,,,,1,7,2,13,1,1,1
1114002,5,1,40,40,2,4,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,5,5,5,5,5,5,4,5,3,3,2,,2,2,2,2,2,3,3,4,2,2,2,3,3,3,2,2,2,3,,2,,,,1,6,2,8,1,2,1
1114002,3,1,35,35,2,3,2,3,1,1,1,1,1,2,2,2,2,2,3,2,2,5,5,5,5,5,5,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,,,,,2,8,4,8,1,2,1
1114002,5,1,40,40,2,2,3,5,2,2,1,1,1,4,3,3,4,4,4,3,4,3,3,3,3,3,3,2,3,3,4,5,5,4,5,5,5,5,4,2,4,2,3,4,4,4,4,4,4,4,2,2,2,,,,1,8,3,9,1,2,1
1114002,5,1,40,45,1,1,1,2,2,2,2,2,3,2,1,1,2,1,2,2,1,3,4,4,5,5,5,2,5,3,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,1,2,2,3,2,,,,1,7,2,12,1,2,1
1114002,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,3,2,2,2,3,3,2,3,2,2,3,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,1,7,2,12,1,2,1
1114002,5,1,40,50,3,3,3,4,1,1,1,2,2,2,2,2,3,2,5,3,2,4,4,4,4,4,4,4,4,4,2,3,,,,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,,3,,,,1,6,2,11,13,2,1
1114010,3,1,40,35,1,2,2,2,1,1,1,1,1,2,2,2,3,3,3,2,2,2,4,4,5,4,5,3,5,1,3,3,3,4,3,3,3,3,2,3,3,2,2,4,3,4,3,2,3,2,3,3,,,,,2,5,2,,,,
1114010,1,1,40,60,1,1,4,1,1,3,2,1,3,3,2,3,4,4,5,5,3,1,1,1,3,2,2,1,3,1,3,4,4,3,3,3,3,3,3,2,2,1,3,4,4,4,3,3,3,3,3,,4,,,,1,4,1,9,1,1,1
1114010,2,,,16,3,4,1,1,3,3,2,2,1,2,2,2,3,3,2,2,2,5,5,5,5,5,5,4,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,,,,,,2,5,1,1,14,1,1
1114010,4,1,36,40,1,1,4,1,1,3,1,1,2,2,1,3,3,4,4,5,2,3,5,3,4,3,3,4,4,1,3,5,5,4,4,4,4,5,5,1,4,3,4,3,2,3,4,3,5,2,3,3,2,,,,2,7,3,11,1,2,1
1114010,3,1,38,50,1,4,2,3,2,1,1,1,1,1,2,2,3,3,3,3,2,3,5,4,5,5,5,5,5,4,1,3,3,2,4,2,2,4,2,2,3,2,2,2,3,2,2,2,2,2,3,3,2,,,,1,6,2,14,1,2,1
1114010,4,1,50,60,1,2,3,2,1,1,1,1,1,3,1,2,3,3,2,3,3,1,2,2,2,2,2,1,4,4,1,3,2,2,3,3,2,3,2,1,3,3,3,3,3,3,2,3,2,3,3,3,2,,,,1,6,2,12,3,2,1
1114010,3,1,40,40,3,2,2,3,2,2,1,2,1,3,2,4,4,3,4,2,2,3,3,4,4,5,5,2,3,2,2,2,3,4,3,3,3,3,2,2,2,2,2,4,3,3,3,4,2,2,3,3,,,,,2,4,2,10,8,4,1
1114010,3,1,40,40,3,3,3,3,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,3,3,2,5,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,1,2,,,,1,5,2,13,12,6,1
1114012,2,2,24,24,3,4,3,3,,,,,2,3,2,3,,,5,3,3,4,5,4,5,4,5,3,4,1,2,2,3,3,,2,,,3,3,3,2,3,3,3,2,3,3,4,2,3,,,,,,2,6,2,,,,
1114012,5,1,42,48,1,3,3,4,1,1,1,1,1,2,2,2,2,2,3,2,2,4,4,4,4,4,4,4,4,5,2,3,3,3,3,3,3,3,3,3,2,2,2,,3,3,2,2,2,2,3,,2,,,,2,6,2,,,,
1114012,1,1,30,30,1,5,1,1,1,2,1,4,1,3,4,1,1,1,4,2,1,,1,,,,,5,4,5,1,1,1,1,1,1,1,,5,1,2,1,1,1,1,1,1,1,1,1,3,,4,2,2,2,2,6,2,,,,
1114012,4,1,40,40,1,3,2,3,1,1,1,1,1,4,1,2,2,2,4,,3,2,3,4,5,4,5,2,1,4,2,3,4,1,2,4,3,5,2,5,3,2,1,4,2,2,3,2,2,2,3,,,,,,2,6,2,4,8,2,
1114012,3,1,40,7,2,3,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,3,5,4,5,5,4,5,5,1,3,3,2,,,3,3,,3,3,3,2,3,3,3,3,3,3,3,3,2,,,,,,1,6,1,6,1,1,1
1114012,3,1,43,43,1,1,2,2,1,1,1,1,1,1,1,1,2,2,3,2,1,3,5,3,4,4,5,5,5,1,1,2,3,2,2,3,3,3,3,1,2,1,2,2,2,2,2,3,3,3,3,,2,,,,1,7,3,,1,2,1
1114012,3,1,24,24,3,4,2,3,1,1,1,1,1,1,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,3,3,2,,2,,2,,,1,3,2,2,2,2,2,3,3,2,2,2,3,,3,,,,2,6,3,3,1,2,1
1114012,4,1,42,48,1,1,2,4,2,2,2,2,2,3,2,2,2,3,4,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,2,2,3,3,3,,4,2,2,2,2,7,3,5,14,2,1
1114012,3,1,16,16,1,1,3,3,4,4,4,4,4,4,4,3,3,3,5,2,4,5,5,5,5,5,5,4,4,2,1,4,3,4,4,4,3,5,5,4,5,3,4,4,4,4,4,4,4,5,3,,2,,,,2,7,3,2,1,5,1
1114014,5,1,33,,2,2,3,4,2,2,2,1,3,2,2,3,2,2,3,3,4,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,4,3,3,2,2,2,3,2,2,2,2,2,2,3,1,1,1,3,3,3,2,6,3,10,1,1,1
1114014,4,1,37,45,2,2,4,2,1,1,1,1,1,1,2,1,2,2,2,3,1,4,5,5,5,5,5,2,4,4,2,3,3,2,2,2,2,2,2,2,3,2,2,3,3,3,3,2,2,2,3,,2,,,,2,6,2,11,1,1,1
1114014,5,1,37,37,2,4,,3,1,1,1,1,3,1,1,2,2,2,4,4,1,4,5,4,4,4,5,5,5,1,1,5,5,5,,5,5,,4,2,3,,1,3,2,2,2,4,2,4,1,1,1,2,2,2,1,8,1,10,6,1,1
1114014,2,1,38,40,2,2,2,3,2,2,1,1,4,1,1,1,2,1,2,2,1,3,4,3,5,5,5,4,4,4,2,2,2,2,2,1,1,1,2,2,3,2,3,1,2,1,3,1,1,1,3,,1,2,3,,2,4,1,11,1,2,1
1114014,5,1,37,37,1,2,3,3,2,2,2,2,2,3,3,2,2,3,2,3,2,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,3,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,6,2,10,4,2,1
1114014,4,1,36,36,2,5,3,4,1,1,1,1,1,2,2,2,3,3,4,3,2,5,4,5,5,5,5,3,4,4,1,4,4,4,4,3,3,3,4,2,3,3,2,3,4,4,3,4,4,4,3,3,,,,,1,6,2,9,12,2,1
1114014,3,1,38,38,3,4,5,1,2,2,2,2,4,5,4,3,4,5,3,4,3,3,1,5,2,5,2,4,4,2,1,2,2,3,3,4,4,4,5,2,4,4,4,4,4,5,4,5,5,4,3,,1,,2,2,2,6,2,11,14,2,1
1114014,1,3,4,4,2,4,3,3,3,3,3,3,1,2,2,2,2,2,4,,2,3,5,5,5,5,5,4,4,4,1,2,,2,,2,,,3,4,2,2,2,2,2,2,2,2,2,2,3,,,,,,2,6,2,1,8,4,1
1114014,4,1,40,45,2,3,3,4,3,2,3,3,2,4,2,4,5,5,2,3,3,4,3,4,3,3,5,2,4,4,2,2,2,3,2,3,3,3,3,3,2,1,2,4,4,4,3,3,4,2,2,,,,,,1,7,2,14,9,6,1
1114014,2,1,48,52,2,4,3,1,1,4,1,1,2,2,2,3,3,3,2,3,2,2,3,4,4,4,5,4,4,4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,2,6,2,14,12,6,1
1115004,4,1,35,35,3,3,1,4,1,1,1,1,4,1,1,1,2,3,3,2,2,3,4,5,4,5,5,4,4,6,2,2,2,2,3,3,3,3,2,2,2,3,4,4,3,3,2,4,2,4,3,,1,1,1,2,1,6,,12,,,1
1115004,3,1,37,37,1,3,3,3,3,4,4,2,4,2,4,5,2,5,3,4,3,4,5,5,5,5,5,3,3,2,1,1,2,1,3,2,3,4,5,1,2,2,1,4,2,2,4,4,3,4,3,1,1,3,5,5,1,4,2,8,1,1,1
1115004,3,1,37,42,1,2,4,1,2,3,2,2,2,3,3,4,4,4,4,4,2,3,3,2,4,2,4,2,3,3,4,3,4,4,3,3,3,3,3,1,3,2,2,4,3,3,3,3,4,4,3,1,1,2,2,3,2,5,2,10,1,1,1
1115004,5,1,37,38,3,3,4,3,2,2,2,2,1,2,2,3,3,3,4,4,2,4,3,4,5,4,3,4,4,3,3,4,4,4,4,4,4,4,3,2,3,2,2,3,3,3,3,3,4,2,1,3,1,2,2,2,1,7,2,10,1,1,1
1115004,5,1,37,40,2,2,2,3,2,3,2,3,2,2,2,2,2,2,4,2,2,3,5,4,5,4,5,2,3,4,3,2,2,3,3,2,3,4,3,2,3,2,2,3,3,2,2,3,3,2,3,3,1,2,2,2,2,5,1,12,11,1,1
1115004,5,1,37,39,1,1,4,3,4,3,2,3,3,2,2,3,2,2,3,4,2,3,5,4,4,4,5,3,5,1,2,2,3,2,3,3,3,3,3,3,1,1,1,3,1,2,3,2,2,2,3,,4,,3,3,1,7,2,10,1,2,1
1115004,1,1,37,37,3,4,3,3,2,2,2,2,2,2,2,3,2,2,2,2,3,5,5,5,5,5,5,5,5,1,2,,,,,,,,3,3,3,2,2,,,,,2,2,2,3,,4,,,,1,5,2,11,1,2,1
1115004,5,1,49,49,1,2,4,1,2,2,2,2,4,2,2,2,4,5,2,4,2,2,3,2,2,2,2,1,4,1,2,4,4,4,4,4,4,4,4,1,2,2,2,4,4,4,4,4,4,4,2,3,1,,,,1,7,2,11,1,2,1
1115004,5,1,37,37,3,3,4,3,1,2,1,1,2,3,2,2,2,3,2,3,4,4,4,4,4,4,4,4,4,4,1,2,3,2,3,3,3,3,3,1,2,4,4,3,3,3,4,3,4,3,1,3,1,2,4,4,1,7,2,11,1,2,1
1115004,5,1,37,50,1,2,3,3,1,4,1,2,4,3,3,4,5,5,5,3,2,3,3,3,2,4,3,3,4,2,1,4,4,5,5,5,4,5,5,3,4,3,3,4,4,3,5,4,3,4,1,3,1,4,3,4,1,6,2,12,1,2,1
1115004,5,1,37,35,3,4,2,3,1,1,1,1,1,2,2,2,3,3,2,2,2,4,5,5,4,5,5,4,4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,1,,,,1,7,2,12,1,2,1
1115004,5,1,37,38,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,5,5,4,3,4,3,3,3,4,2,3,3,3,3,3,3,3,,3,3,2,3,3,3,3,3,3,3,1,3,1,2,3,3,1,7,2,12,1,2,1
1115004,4,1,37,40,2,2,4,3,1,2,2,2,1,2,2,2,2,3,3,4,2,3,3,3,4,4,5,3,3,3,3,3,4,3,3,3,3,3,3,1,2,2,2,3,3,3,3,3,3,3,3,3,1,2,3,3,1,7,2,12,1,2,1
1115004,5,1,37,42,2,2,3,2,1,1,1,1,1,2,2,2,3,2,2,3,2,3,4,4,4,4,5,4,5,1,2,2,2,2,2,2,3,,2,2,2,2,2,3,3,4,2,2,3,3,3,,1,2,2,2,1,7,2,13,1,2,1
1115004,5,1,37,4,3,3,4,1,2,3,2,3,2,3,3,3,3,3,3,4,4,4,4,3,4,4,4,5,5,3,1,3,3,3,3,3,3,3,4,2,2,2,2,3,2,2,2,2,2,2,3,,1,2,2,2,1,8,2,14,1,2,1
1115009,3,1,40,50,1,5,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,4,5,5,5,5,5,5,5,3,2,2,3,2,3,2,2,3,2,1,1,1,1,2,2,1,3,1,1,1,1,3,1,1,1,1,1,5,2,,,,
1115009,5,1,40,45,3,3,3,3,2,2,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,4,5,4,3,2,2,3,3,2,3,3,3,2,2,3,2,3,3,2,1,1,1,2,,2,1,6,1,10,1,,1
1115009,4,1,8,1,3,3,3,3,4,2,2,2,2,3,3,3,3,3,3,3,3,5,5,5,5,5,5,2,5,1,3,,,,,4,4,4,3,3,,3,3,3,3,4,4,,4,4,3,,,,,,1,6,1,,1,1,1
1115009,3,1,40,40,3,3,2,4,3,3,2,3,4,3,2,3,3,3,2,2,3,3,2,5,3,5,3,3,4,2,2,2,2,2,2,2,2,3,4,3,3,3,3,3,2,2,3,2,2,2,1,1,1,2,2,2,1,4,1,8,1,1,1
1115009,4,3,50,45,2,4,2,2,3,3,2,1,3,2,2,2,2,2,2,3,2,4,4,4,5,5,5,4,5,2,3,1,3,1,1,2,2,,2,4,2,2,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,6,1,8,1,1,1
1115009,1,3,40,44,2,3,4,4,3,4,2,2,3,2,2,2,2,2,2,4,1,5,5,5,5,5,5,4,5,6,2,2,2,2,1,2,2,2,2,4,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,1,4,1,9,1,1,1
1115009,5,1,50,56,1,3,1,3,1,1,1,1,1,2,2,1,2,2,4,1,2,2,1,3,3,2,2,2,3,3,1,3,3,3,3,3,4,3,3,2,2,2,1,4,3,4,2,2,,4,1,,4,3,3,3,1,5,1,10,1,1,1
1115009,1,1,40,50,2,4,2,3,2,1,1,1,3,2,2,2,2,2,3,2,2,4,5,5,5,5,5,4,4,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,2,10,1,1,1
1115009,4,1,40,15,2,3,1,3,1,2,1,1,2,2,2,2,2,2,2,2,2,3,5,5,5,5,5,3,,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,1,3,1,2,2,2,2,6,2,10,1,1,1
1115009,3,1,40,45,3,1,2,3,3,3,2,2,4,4,4,3,2,3,2,2,2,3,4,5,5,5,3,4,5,3,2,3,4,5,2,5,5,5,5,2,3,2,3,5,5,5,2,3,5,5,1,1,1,2,2,2,1,7,2,10,1,1,1
1115009,5,1,38,45,2,1,2,3,3,1,1,1,2,3,3,3,2,3,3,2,3,4,4,4,4,5,4,2,4,2,1,4,4,4,3,4,4,4,3,2,3,3,3,3,3,3,4,3,3,3,1,,1,2,2,2,1,8,2,10,1,1,1
1115009,5,1,40,45,2,3,2,3,1,1,1,1,1,2,2,2,2,3,2,2,2,3,4,3,3,3,4,3,4,2,3,2,3,3,3,2,2,2,3,3,3,3,3,2,2,2,2,3,2,2,1,1,1,2,2,3,1,8,2,,,2,1
1115009,4,1,15,,2,3,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,3,3,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,6,2,3,1,2,1
1115009,5,1,40,50,1,4,4,2,3,2,2,1,3,2,2,2,4,4,4,4,2,4,5,5,4,5,5,2,4,6,1,2,2,2,2,2,2,,3,2,,2,2,2,2,2,,2,2,2,1,,1,2,2,2,1,6,1,9,1,2,1
1115009,5,1,40,50,2,4,2,4,2,2,2,1,2,2,1,2,2,2,2,1,2,4,5,4,5,5,5,4,4,4,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,6,2,10,1,2,1
1115009,2,3,40,60,2,3,2,3,2,2,2,1,2,2,2,2,1,2,3,2,2,3,4,5,5,4,5,4,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,6,2,10,1,2,1
1115009,3,1,40,40,2,3,1,4,3,2,2,2,3,2,2,3,3,3,3,2,2,3,5,5,4,5,4,4,5,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,3,1,2,2,2,1,7,2,10,1,2,1
1115009,4,1,50,50,2,3,,3,4,,,,,,,,3,3,1,5,3,2,3,3,3,2,3,1,4,1,4,3,3,,2,,,,1,,5,,1,2,,,2,,,2,1,,1,2,,,1,5,1,10,3,2,1
1115009,4,1,39,10,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,2,4,,3,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,7,1,,12,2,1
1115009,5,1,,52,2,4,2,4,1,1,1,1,1,2,2,2,3,3,2,2,2,3,5,5,5,5,5,4,4,2,3,4,4,4,4,3,3,3,3,2,2,2,2,3,3,3,4,3,3,2,1,3,1,2,2,3,2,6,2,8,1,1,2
1115009,5,1,40,47,,3,,3,,,2,4,,2,2,3,,,2,,2,5,5,5,5,3,4,4,3,1,2,3,,,,,,,3,,3,2,2,,,,,,,3,2,3,,,,,1,6,2,8,17,8,5
1115010,5,1,40,40,1,,,1,4,3,4,4,3,4,4,4,5,5,5,1,4,2,3,1,1,1,1,2,4,1,3,5,5,5,5,5,5,5,5,4,4,2,5,5,5,5,5,5,5,5,1,,,,,,1,7,1,7,1,1,1
1115010,5,1,40,50,2,2,3,3,3,3,2,2,2,2,3,3,2,3,4,2,2,4,3,4,3,4,3,2,4,3,3,4,4,4,4,4,5,5,4,3,3,3,3,5,5,5,4,4,5,4,1,3,1,2,2,2,1,6,2,7,1,1,1
1115010,1,3,35,35,2,4,5,3,4,3,2,2,3,2,5,3,4,4,3,5,2,5,5,3,4,5,5,5,5,1,1,3,5,2,,2,,,3,5,3,4,4,5,5,3,2,3,4,5,1,,1,4,,,1,5,2,8,1,1,1
1115010,4,1,40,40,2,3,3,3,4,4,4,4,4,3,2,3,3,3,3,3,3,4,3,,3,,3,3,3,3,2,3,3,3,3,,,,3,2,3,2,2,3,3,3,3,3,3,3,3,,1,,,,1,6,3,9,1,1,1
1115010,5,1,18,18,3,4,2,2,1,1,1,1,1,3,2,2,3,3,4,3,2,5,5,5,5,5,5,4,4,1,3,2,4,5,3,3,5,4,2,3,4,1,3,2,2,3,2,3,4,3,1,3,2,,,,1,6,2,3,1,2,1
1115010,5,1,48,48,2,1,4,4,4,4,3,2,4,5,3,4,4,5,5,2,5,3,2,4,2,3,2,2,4,1,2,5,4,4,5,5,5,5,5,3,4,5,5,4,5,5,5,5,5,5,1,3,1,2,2,4,1,6,2,7,1,2,1
1115010,3,1,38,38,1,1,4,1,2,2,2,1,4,2,2,2,5,5,4,4,2,1,1,1,2,3,3,1,5,1,1,5,5,5,5,5,5,5,5,1,3,3,5,4,4,4,2,5,3,5,1,1,1,1,2,1,1,7,3,7,1,2,1
1115010,5,1,40,40,2,2,4,3,3,1,3,4,4,5,4,4,3,3,4,3,4,3,4,4,3,2,4,2,4,1,3,2,4,3,3,4,4,5,4,2,4,4,5,4,4,4,3,4,4,4,1,3,1,4,3,4,1,8,1,9,1,2,1
1115010,2,1,40,40,2,2,3,3,2,2,2,2,4,3,3,3,3,3,3,3,3,4,5,4,4,4,5,3,4,1,3,4,4,4,5,2,3,4,3,3,4,5,5,2,3,2,2,3,2,2,1,,1,1,3,1,1,6,2,9,1,2,1
1115010,5,1,40,40,2,3,2,3,1,2,1,1,4,3,3,3,5,3,3,3,2,5,5,5,5,5,5,4,4,1,1,2,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,1,1,1,7,2,9,1,2,1
1115010,4,1,41,41,1,3,4,3,1,1,1,1,1,1,1,3,3,3,4,4,1,2,2,2,3,3,5,4,4,1,3,2,3,3,3,4,4,4,4,2,3,3,3,4,4,3,2,2,3,4,1,,1,1,,1,1,8,2,9,1,2,1
1115010,5,1,40,40,2,1,3,2,2,3,2,3,1,3,2,3,4,3,3,3,3,2,4,3,3,3,3,3,3,1,2,3,3,2,3,3,3,3,3,2,2,2,2,3,4,3,4,3,3,3,2,3,1,3,3,3,1,8,2,9,1,2,1
1115010,5,1,48,45,2,3,4,2,2,2,2,2,4,2,2,2,2,2,4,4,2,3,4,3,4,3,4,3,3,1,3,2,2,2,3,2,3,3,3,2,2,2,2,3,2,3,2,2,3,2,1,3,1,2,2,3,1,6,2,10,1,2,1
1115010,4,1,40,47,1,3,2,5,1,1,1,2,1,2,2,2,2,3,4,2,3,3,4,3,3,4,5,2,4,1,2,2,2,4,3,5,5,5,5,5,2,2,1,3,4,3,5,3,5,3,1,3,1,2,2,2,1,5,2,7,12,2,1
